CLIENTNUM,Attrition_Numeric,Customer_Age,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Avg_Utilization_Ratio,Gender_Encoded,Dependent_count,Education_Level_sorted,Marital_Status_sorted,Income_Category_sorted,Card_Category_sorted,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,naive_cls1,naive_cls2
769662033,0,45,1438.3,0,5025,0.0,1,2,College,Married,0K - 40K,Blue,29,2,2,3,0.00018612,0.99981
718619883,0,54,1494.0,706,1305,0.473,1,0,Uneducated,Married,0K - 40K,Blue,36,2,2,2,0.00010043,0.9999
717100833,0,37,3148.0,0,1401,0.0,1,2,High School,Married,0K - 40K,Blue,27,6,6,2,0.00013804,0.99986
719445633,0,60,1601.0,0,4919,0.0,1,0,Uneducated,Married,0K - 40K,Blue,36,4,2,3,0.00016891,0.99983
711862533,1,55,2258.0,2000,2500,0.886,1,1,Uneducated,Married,0K - 40K,Blue,36,5,3,2,0.99427,0.00573
710942358,0,47,5762.0,1890,3814,0.328,0,4,Graduate,Single,40k − 60K,Blue,36,3,3,3,0.00034872,0.99965
772155108,0,62,1438.3,0,1445,0.0,1,0,High School,Married,0K - 40K,Blue,51,6,3,4,0.00043049,0.99957
807244983,0,65,1438.3,680,2283,0.473,1,0,College,Married,0K - 40K,Blue,56,6,1,2,4.595e-05,0.99995
778855383,0,36,1438.3,0,1975,0.0,1,5,High School,Married,0K - 40K,Blue,17,3,1,3,9.2974e-05,0.99991
708445608,0,48,3305.0,2517,2027,0.762,0,3,College,Married,0K - 40K,Blue,37,4,3,3,0.00030519,0.99969
788638908,0,43,2351.0,2127,4278,0.905,1,2,Graduate,Divorced,0K - 40K,Blue,30,4,2,4,0.00032656,0.99967
718368333,0,26,5713.0,789,3323,0.138,0,0,College,Married,0K - 40K,Blue,13,6,1,2,4.595e-05,0.99995
720933408,0,56,8438.0,1825,4798,0.216,1,2,Uneducated,Married,0K - 40K,Blue,36,3,1,2,5.663e-05,0.99994
708205083,0,38,1438.3,0,4815,0.0,1,1,High School,Married,0K - 40K,Blue,28,6,4,3,0.00033359,0.99967
719794383,0,60,4167.0,0,5039,0.0,1,2,College,Married,0K - 40K,Blue,41,6,2,2,0.00011066,0.99989
718460958,0,49,3283.0,1856,4498,0.565,1,2,College,Married,0K - 40K,Blue,35,3,3,4,0.00050168,0.9995
718083483,0,42,6218.0,2134,2086,0.343,0,3,Uneducated,Married,0K - 40K,Blue,35,4,5,0,7.9073e-05,0.99992
710989008,0,38,13100.0,1436,3201,0.11,0,1,Graduate,Married,40k − 60K,Blue,27,5,6,0,4.9165e-05,0.99995
788785083,0,44,3083.0,1040,4311,0.337,1,3,College,Married,0K - 40K,Blue,25,6,3,2,0.00018146,0.99982
788747358,0,50,5530.0,2034,4836,0.368,0,0,High School,Divorced,40k − 60K,Blue,29,5,3,2,0.00015005,0.99985
709813008,0,44,3398.0,2415,4509,0.711,1,3,High School,Married,0K - 40K,Blue,35,5,3,0,6.6935e-05,0.99993
714296358,0,52,3433.0,2486,4831,0.724,1,2,College,Married,0K - 40K,Blue,44,4,1,3,9.0064e-05,0.99991
814989933,0,45,1795.0,1058,5575,0.589,1,4,College,Married,0K - 40K,Blue,40,1,2,1,6.9988e-05,0.99993
715429608,0,45,4602.0,1517,3520,0.33,1,3,College,Married,0K - 40K,Blue,37,4,3,1,0.00010944,0.99989
719703483,0,47,2707.0,1367,4646,0.505,1,1,Doctorate,Divorced,0K - 40K,Blue,37,6,3,3,0.00041087,0.99959
712297683,1,47,1781.0,0,2196,0.0,1,3,College,Married,0K - 40K,Blue,35,6,3,2,0.99452,0.00548
822138333,0,61,7118.0,813,3964,0.114,1,0,Graduate,Single,40k − 60K,Blue,56,4,3,5,0.00076607,0.99923
712263258,0,49,2468.0,0,3371,0.0,1,2,Uneducated,Married,0K - 40K,Blue,38,6,3,3,0.00031104,0.99969
778506633,1,43,7706.0,392,965,0.051,1,4,College,Married,0K - 40K,Blue,23,6,2,3,0.9949,0.0051
826775058,0,43,4175.0,2517,1520,0.603,1,3,Uneducated,Married,0K - 40K,Blue,39,4,1,2,5.8763e-05,0.99994
708450033,0,43,2605.0,2269,5298,0.871,1,3,High School,Married,0K - 40K,Blue,13,6,2,1,6.9242e-05,0.99993
711571383,0,46,6118.0,1092,4434,0.178,0,2,High School,Married,0K - 40K,Blue,37,3,1,1,3.2288e-05,0.99997
828343083,0,43,2786.0,1793,3646,0.644,1,4,High School,Married,0K - 40K,Blue,39,3,3,3,0.00030842,0.99969
710888883,0,37,1438.3,636,4824,0.442,1,3,High School,Married,0K - 40K,Blue,36,6,4,2,0.00021928,0.99978
720087708,0,38,1854.0,0,5245,0.0,1,3,High School,Married,0K - 40K,Blue,31,4,3,2,0.00018145,0.99982
779055033,1,43,8256.0,2416,8104,0.293,1,3,Uneducated,Married,0K - 40K,Blue,24,1,2,2,0.99183,0.00817
708334158,0,46,9863.0,686,3068,0.07,1,3,Graduate,Divorced,0K - 40K,Blue,34,4,2,4,0.00033886,0.99966
720840108,0,44,8837.0,2103,3753,0.238,0,0,Uneducated,Married,0K - 40K,Blue,24,5,3,0,5.8546e-05,0.99994
710657508,0,32,3788.0,1325,3975,0.35,0,0,College,Married,0K - 40K,Blue,36,3,3,4,0.00043053,0.99957
789698733,0,40,4788.0,1088,4438,0.227,1,4,Uneducated,Married,0K - 40K,Blue,27,5,3,1,0.00011697,0.99988
809292483,0,44,8128.0,1846,1224,0.227,1,4,College,Married,0K - 40K,Blue,39,4,2,2,0.00011605,0.99988
788610258,0,49,9652.0,2517,3762,0.261,0,4,College,Married,0K - 40K,Blue,43,5,2,4,0.00033297,0.99967
778353183,0,31,3201.0,984,5155,0.307,1,0,High School,Married,0K - 40K,Blue,13,5,2,3,0.0001597,0.99984
715660308,1,54,2921.0,2412,2612,0.826,1,3,College,Married,0K - 40K,Blue,44,5,3,2,0.99452,0.00548
709198158,0,50,3125.0,1928,1631,0.617,1,4,Graduate,Single,0K - 40K,Blue,36,6,2,0,4.4033e-05,0.99996
779333883,1,51,7428.0,0,8078,0.0,1,3,Uneducated,Married,0K - 40K,Blue,33,3,3,3,0.99691,0.00308778
815525508,0,46,1515.0,0,3894,0.0,1,3,High School,Married,0K - 40K,Blue,41,2,1,4,0.00015942,0.99984
779877858,0,53,2081.0,1342,4428,0.645,1,2,College,Married,0K - 40K,Blue,37,2,3,2,0.00017488,0.99983
713934633,1,40,4423.0,2517,8935,0.569,1,4,Uneducated,Divorced,0K - 40K,Blue,35,2,3,3,0.99694,0.00305523
718909158,0,38,5559.0,658,1793,0.118,0,1,College,Married,0K - 40K,Blue,25,6,3,3,0.00027607,0.99972
779506158,0,39,3214.0,2257,2516,0.702,1,1,College,Married,0K - 40K,Blue,22,3,1,2,5.0261e-05,0.99995
713047608,1,40,2387.0,2013,2134,0.843,1,2,College,Married,0K - 40K,Blue,36,6,1,3,0.98902,0.01098
721107258,0,45,5465.0,1967,14192,0.36,1,5,Graduate,Married,0K - 40K,Blue,37,2,2,2,0.00012916,0.99987
717022533,0,43,2283.0,0,4088,0.0,1,2,Post-Graduate,Single,40k − 60K,Blue,36,4,1,3,0.000109,0.99989
718024908,0,52,2743.0,1705,6993,0.622,1,2,Graduate,Married,0K - 40K,Blue,40,2,1,3,9.2637e-05,0.99991
717945108,0,49,3088.0,1477,5095,0.478,1,3,Graduate,Married,40k − 60K,Blue,36,6,1,2,5.7151e-05,0.99994
819616383,0,40,4772.0,2004,14748,0.42,1,3,Uneducated,Divorced,0K - 40K,Blue,35,2,3,3,0.00032275,0.99968
720799608,0,57,3377.0,1720,1621,0.509,1,2,Graduate,Married,40k − 60K,Blue,49,5,1,2,5.5077e-05,0.99994
771244383,0,52,8506.0,0,14289,0.0,1,1,College,Married,0K - 40K,Blue,39,1,2,1,6.2639e-05,0.99994
788931558,0,46,2000.0,1739,7694,0.87,0,2,High School,Single,40k − 60K,Blue,32,1,2,2,0.00011065,0.99989
789866133,0,45,4318.0,2359,12867,0.546,1,3,Graduate,Married,40k − 60K,Blue,35,2,3,2,0.00018665,0.99981
720837708,0,42,5471.0,2517,5103,0.46,1,3,College,Married,0K - 40K,Blue,28,1,2,3,0.00019313,0.99981
826477083,0,48,4570.0,2439,1520,0.534,1,2,College,Married,0K - 40K,Blue,44,5,1,3,9.0064e-05,0.99991
708427908,0,52,2035.0,1343,4643,0.66,1,4,College,Married,0K - 40K,Blue,39,6,3,1,0.00011061,0.99989
710306358,1,38,9664.0,1983,7995,0.205,0,1,Graduate,Married,40k − 60K,Blue,18,1,1,2,0.98271,0.01729
788723133,0,36,12714.0,976,2240,0.077,0,1,High School,Single,40k − 60K,Blue,20,5,1,2,5.0256e-05,0.99995
708794133,0,46,2533.0,2136,3197,0.843,1,4,High School,Married,0K - 40K,Blue,37,3,1,4,0.00016112,0.99984
720450108,0,54,1438.3,0,1585,0.0,0,1,Graduate,Married,40k − 60K,Blue,44,5,1,1,3.1176e-05,0.99997
709058808,0,56,2781.0,1035,1707,0.372,1,2,College,Married,0K - 40K,Blue,36,6,1,2,5.3547e-05,0.99995
789579033,0,43,4878.0,2098,5021,0.43,0,3,Graduate,Married,40k − 60K,Blue,36,2,3,3,0.0003139,0.99969
710090133,0,62,4049.0,1685,3908,0.416,1,1,College,Divorced,0K - 40K,Blue,51,1,3,3,0.00027607,0.99972
713508333,0,43,1884.0,1216,4591,0.645,1,4,College,Married,0K - 40K,Blue,33,5,4,3,0.00037275,0.99963
708151008,0,49,6250.0,644,2433,0.103,1,4,Graduate,Married,40k − 60K,Blue,41,5,1,2,5.7762e-05,0.99994
720906033,0,35,5801.0,1176,2987,0.203,0,1,Graduate,Married,40k − 60K,Blue,25,5,4,4,0.00058531,0.99941
718645308,0,35,2311.0,1222,4730,0.529,0,4,College,Married,0K - 40K,Blue,36,3,3,3,0.00030845,0.99969
710809083,0,37,1438.3,787,4587,0.547,1,4,College,Married,0K - 40K,Blue,36,6,3,1,0.00011061,0.99989
720503508,0,44,5594.0,1235,5220,0.221,1,1,Uneducated,Divorced,0K - 40K,Blue,37,1,2,3,0.00018475,0.99982
713151258,0,55,3065.0,0,3524,0.0,0,3,Graduate,Single,40k − 60K,Blue,35,4,1,4,0.00016399,0.99984
715847058,1,59,1863.0,1853,2462,0.995,1,2,Uneducated,Divorced,0K - 40K,Blue,36,3,3,3,0.9968,0.00320374
778247358,0,65,7636.0,0,3880,0.0,0,1,Graduate,Single,0K - 40K,Blue,56,5,3,2,0.00016883,0.99983
714346608,1,51,1495.0,0,2220,0.0,1,2,Graduate,Single,40k − 60K,Blue,36,3,1,4,0.99371,0.00629
713664258,0,56,14344.0,2014,7359,0.14,0,2,Graduate,Single,40k − 60K,Blue,48,2,2,1,7.5449e-05,0.99992
788959758,0,47,9148.0,561,3451,0.061,1,4,Uneducated,Single,40k − 60K,Blue,33,3,2,1,7.4017e-05,0.99993
771500358,0,43,4332.0,1313,4093,0.303,1,2,Uneducated,Divorced,0K - 40K,Blue,31,5,3,1,0.00011153,0.99989
784880958,0,34,4022.0,1680,3776,0.418,1,4,Graduate,Single,40k − 60K,Blue,28,2,3,1,0.00011377,0.99989
778839108,0,50,6292.0,0,3687,0.0,1,3,High School,Married,0K - 40K,Blue,31,3,1,4,0.00015942,0.99984
710149008,0,59,1479.0,787,2139,0.532,0,0,High School,Married,0K - 40K,Blue,47,6,3,4,0.00043049,0.99957
721304133,0,36,4277.0,1578,1855,0.369,1,4,High School,Married,0K - 40K,Blue,36,4,1,3,9.4447e-05,0.99991
714173808,0,44,4214.0,1249,1389,0.296,1,4,Graduate,Single,0K - 40K,Blue,34,5,1,2,5.7762e-05,0.99994
712055433,0,39,3600.0,2072,14137,0.576,1,4,High School,Married,0K - 40K,Blue,36,2,2,1,6.9982e-05,0.99993
710188308,0,51,1519.0,1148,4927,0.756,1,3,Graduate,Single,0K - 40K,Blue,41,6,2,3,0.00019864,0.9998
715401633,0,43,4469.0,2002,2111,0.448,1,3,Graduate,Single,0K - 40K,Blue,35,3,1,2,5.7151e-05,0.99994
713827383,0,65,3198.0,2493,1936,0.78,1,1,High School,Married,0K - 40K,Blue,36,3,2,0,3.8311e-05,0.99996
721511883,0,40,1709.0,0,4981,0.0,1,3,Graduate,Single,0K - 40K,Blue,28,6,2,2,0.00011811,0.99988
717784983,0,41,3893.0,1157,1536,0.297,1,2,Uneducated,Married,0K - 40K,Blue,33,3,3,3,0.00031104,0.99969
795979833,0,53,3445.0,1074,1074,0.312,1,1,High School,Married,0K - 40K,Blue,47,6,1,2,5.0256e-05,0.99995
710461083,0,56,1438.3,0,4333,0.0,1,2,Graduate,Single,0K - 40K,Blue,46,4,1,3,9.2637e-05,0.99991
708272808,0,45,2718.0,1474,3542,0.542,0,5,Graduate,Single,0K - 40K,Blue,36,4,2,1,7.0865e-05,0.99993
780019908,0,53,2172.0,644,4657,0.297,1,1,Graduate,Single,0K - 40K,Blue,43,6,3,2,0.00016883,0.99983
720941433,1,53,1547.0,0,2312,0.0,1,3,High School,Married,0K - 40K,Blue,41,3,3,2,0.99452,0.00548
714940608,0,36,2686.0,1733,2057,0.645,0,2,High School,Divorced,40k − 60K,Blue,36,3,3,2,0.00017486,0.99983
772248408,0,40,2694.0,1833,3366,0.68,1,3,Graduate,Single,0K - 40K,Blue,29,5,1,4,0.00016399,0.99984
816013383,1,65,6184.0,0,1712,0.0,1,0,Graduate,Divorced,0K - 40K,Blue,56,3,6,3,0.99515,0.00485493
712004208,0,65,3422.0,0,1973,0.0,0,0,Graduate,Single,0K - 40K,Blue,56,3,3,2,0.00015435,0.99985
713784558,0,59,3510.0,941,4833,0.268,1,1,Graduate,Single,40k − 60K,Blue,36,1,2,3,0.00017969,0.99982
717998058,0,26,2585.0,2019,2644,0.781,0,0,Graduate,Single,0K - 40K,Blue,13,6,3,2,0.00015435,0.99985
716695533,0,49,2017.0,1557,3875,0.772,1,3,College,Married,0K - 40K,Blue,29,3,3,3,0.00030519,0.99969
789114408,0,50,4182.0,0,4693,0.0,1,1,Post-Graduate,Single,40k − 60K,Blue,38,3,1,4,0.00017455,0.99983
813990483,0,27,1864.0,1384,1662,0.742,1,0,High School,Married,0K - 40K,Blue,22,4,1,2,4.5946e-05,0.99995
719318583,1,37,6866.0,2389,862,0.348,0,3,High School,Married,0K - 40K,Blue,26,3,3,4,0.99808,0.00191647
718307433,0,50,7238.0,2111,2025,0.292,1,0,Graduate,Single,0K - 40K,Blue,36,5,1,4,0.00013562,0.99986
822964683,0,51,2469.0,1491,4351,0.604,1,1,Graduate,Single,0K - 40K,Blue,47,6,3,4,0.00048435,0.99952
715773783,1,44,4196.0,561,2558,0.134,1,2,Graduate,Single,40k − 60K,Blue,35,2,3,4,0.99807,0.00193323
715942683,0,32,3555.0,0,2346,0.0,1,3,Graduate,Single,0K - 40K,Blue,36,3,1,3,9.6126e-05,0.9999
793355508,0,32,6942.0,0,2657,0.0,0,0,Graduate,Single,0K - 40K,Blue,26,6,3,3,0.0002596,0.99974
717518733,1,56,9463.0,764,7106,0.081,1,2,High School,Married,0K - 40K,Blue,46,4,3,3,0.99661,0.00338788
711002058,0,42,5306.0,2410,7437,0.454,0,4,Graduate,Single,40k − 60K,Blue,33,1,3,1,0.00012505,0.99987
717987258,0,43,2594.0,1686,4503,0.65,1,3,Graduate,Single,40k − 60K,Blue,36,5,2,4,0.00037246,0.99963
812247033,1,51,3536.0,0,3281,0.0,1,3,Uneducated,Married,0K - 40K,Blue,46,5,5,2,0.99536,0.00464271
716836308,0,29,3839.0,1139,14791,0.297,0,1,Graduate,Divorced,0K - 40K,Blue,36,4,3,2,0.00016883,0.99983
711197658,0,53,2618.0,2026,4198,0.774,1,1,Post-Graduate,Single,40k − 60K,Blue,43,5,1,0,2.2438e-05,0.99998
709710783,0,35,5931.0,0,2730,0.0,1,0,High School,Single,0K - 40K,Blue,36,4,3,4,0.00043049,0.99957
718080558,1,41,4720.0,0,8798,0.0,1,4,High School,Single,0K - 40K,Blue,36,6,3,3,0.99677,0.00323086
717076458,0,40,8155.0,1178,14955,0.144,0,3,Graduate,Single,40k − 60K,Blue,36,1,3,1,0.00012373,0.99988
716380683,0,36,3880.0,1542,1598,0.397,1,3,High School,Married,0K - 40K,Blue,36,6,1,2,5.5559e-05,0.99994
719826333,0,34,1438.3,0,2557,0.0,1,2,Doctorate,Single,0K - 40K,Blue,13,5,1,2,7.9702e-05,0.99992
813435108,0,49,3537.0,0,4726,0.0,1,1,Graduate,Single,0K - 40K,Blue,44,5,2,1,6.4428e-05,0.99994
709566408,1,40,4458.0,0,9640,0.0,1,2,Graduate,Single,0K - 40K,Blue,30,5,3,6,0.99936,0.00063727
721269108,0,45,2288.0,1249,4504,0.546,1,5,Graduate,Single,0K - 40K,Blue,33,5,3,3,0.00031231,0.99969
796343058,0,49,3538.0,0,1265,0.0,1,2,High School,Single,0K - 40K,Blue,43,4,1,2,5.3542e-05,0.99995
788965683,0,49,1438.3,0,2170,0.0,1,4,Uneducated,Married,0K - 40K,Blue,36,6,3,3,0.0003262,0.99967
716606733,0,33,3043.0,2054,4833,0.675,1,1,Graduate,Single,40k − 60K,Blue,18,2,2,3,0.00017969,0.99982
770766633,0,28,3848.0,0,14054,0.0,1,1,Post-Graduate,Single,0K - 40K,Blue,14,2,3,3,0.00033411,0.99967
812653383,0,55,1843.0,1520,4729,0.825,1,1,College,Single,40k − 60K,Blue,50,3,3,3,0.00027607,0.99972
712204308,0,33,10023.0,504,2878,0.05,0,0,Graduate,Single,40k − 60K,Blue,36,6,1,1,3.1329e-05,0.99997
715705683,0,56,1936.0,1101,4578,0.569,1,1,Graduate,Single,0K - 40K,Blue,36,4,3,2,0.00016883,0.99983
715588908,0,42,6158.0,0,3132,0.0,1,4,Graduate,Single,0K - 40K,Blue,32,3,2,3,0.00020077,0.9998
718487958,0,53,2799.0,1303,3971,0.466,1,2,High School,Married,0K - 40K,Blue,41,5,3,0,6.4505e-05,0.99994
713057658,0,48,3968.0,935,4128,0.236,1,3,Graduate,Divorced,0K - 40K,Blue,36,5,1,4,0.00018025,0.99982
772292358,1,30,7970.0,0,1284,0.0,0,1,College,Divorced,0K - 40K,Blue,19,4,3,3,0.99639,0.00360825
714647808,0,49,2434.0,0,4628,0.0,1,0,Graduate,Single,0K - 40K,Blue,39,4,3,0,5.694e-05,0.99994
716075208,0,32,4561.0,2029,1874,0.445,1,3,High School,Married,0K - 40K,Blue,22,4,2,4,0.00032942,0.99967
713070033,0,56,1438.3,787,4830,0.547,1,2,Graduate,Single,0K - 40K,Blue,43,5,3,2,0.00017987,0.99982
713620308,0,46,4675.0,1734,1232,0.371,1,2,High School,Married,0K - 40K,Blue,35,6,4,3,0.00035539,0.99964
721045608,0,51,2943.0,2131,4554,0.724,1,3,High School,Married,0K - 40K,Blue,32,6,3,3,0.00030516,0.99969
809565183,1,52,1842.0,625,2650,0.339,1,1,Graduate,Single,0K - 40K,Blue,47,3,3,4,0.99794,0.00205937
720706008,0,30,4533.0,1977,2679,0.436,0,2,Post-Graduate,Single,40k − 60K,Blue,16,5,3,5,0.0010502,0.99895
717443658,0,37,1920.0,0,4715,0.0,1,0,Graduate,Divorced,40k − 60K,Blue,28,4,3,1,9.3087e-05,0.99991
828285858,0,41,1438.3,765,4053,0.532,1,3,College,Married,0K - 40K,Blue,37,3,1,2,5.5564e-05,0.99994
708396033,0,45,2490.0,1059,12257,0.425,1,2,Uneducated,Married,0K - 40K,Blue,27,1,2,2,0.00011703,0.99988
708154833,1,39,1438.3,811,2336,0.564,1,2,Graduate,Single,0K - 40K,Blue,27,1,3,3,0.99671,0.00329379
779514558,0,41,7207.0,1645,13730,0.228,1,2,High School,Married,0K - 40K,Blue,24,1,1,1,3.2288e-05,0.99997
715543908,0,52,2147.0,1173,1352,0.546,1,3,Uneducated,Married,0K - 40K,Blue,43,4,3,3,0.00032275,0.99968
721117533,0,46,2171.0,1418,1415,0.653,1,3,Graduate,Single,0K - 40K,Blue,26,3,3,3,0.0003139,0.99969
710872233,0,27,4610.0,0,2280,0.0,0,0,Graduate,Single,40k − 60K,Blue,17,5,1,2,5.1951e-05,0.99995
827341383,0,38,3094.0,1317,3607,0.426,0,3,Graduate,Single,0K - 40K,Blue,34,5,3,2,0.00018665,0.99981
716358033,0,53,6189.0,0,5004,0.0,1,1,Graduate,Single,0K - 40K,Blue,43,6,3,4,0.00048435,0.99952
780372408,0,43,4976.0,866,4317,0.174,1,5,High School,Single,0K - 40K,Blue,33,6,2,2,0.00011423,0.99989
716951658,0,51,5536.0,0,4281,0.0,1,3,High School,Single,40k − 60K,Blue,38,5,3,1,0.00010943,0.99989
710855508,0,45,2740.0,1786,4327,0.652,1,3,Uneducated,Married,0K - 40K,Blue,33,4,3,1,0.00011574,0.99988
820981383,0,44,9235.0,1796,1739,0.194,1,4,High School,Divorced,0K - 40K,Blue,39,5,1,4,0.00016112,0.99984
714192933,1,55,2060.0,0,1976,0.0,1,3,Graduate,Single,0K - 40K,Blue,36,3,3,5,0.99892,0.0010775
780584658,1,33,1843.0,1293,2077,0.702,1,2,Uneducated,Married,40k − 60K,Blue,22,4,2,2,0.99153,0.00847
716138958,0,50,3160.0,1180,3740,0.373,1,1,Uneducated,Married,0K - 40K,Blue,33,6,4,4,0.0006018,0.9994
709170108,1,60,2425.0,0,1522,0.0,1,1,Graduate,Single,40k − 60K,Blue,41,3,2,4,0.99704,0.00295827
785011383,1,36,2190.0,0,1412,0.0,1,0,Uneducated,Divorced,40k − 60K,Blue,30,1,3,4,0.99781,0.00219052
771486933,0,64,2563.0,2242,3942,0.875,0,1,Graduate,Single,0K - 40K,Blue,52,5,3,2,0.00016883,0.99983
717646983,1,59,3214.0,424,2720,0.132,1,1,Graduate,Single,0K - 40K,Blue,49,4,3,4,0.99794,0.00205937
713933658,0,56,2463.0,1621,4118,0.658,1,0,Graduate,Single,0K - 40K,Blue,45,3,6,2,0.00012185,0.99988
708831858,1,43,4579.0,1506,1915,0.329,1,3,Uneducated,Married,0K - 40K,Blue,30,1,3,4,0.99819,0.00181217
779008158,0,54,2191.0,1655,4961,0.755,1,4,Graduate,Single,0K - 40K,Blue,43,3,1,4,0.00016574,0.99983
716615583,0,61,1795.0,794,1834,0.442,1,1,High School,Married,0K - 40K,Blue,51,3,3,3,0.00027604,0.99972
712181658,0,37,2407.0,1552,4983,0.645,1,2,Graduate,Single,40k − 60K,Blue,36,4,3,1,0.00010848,0.99989
714204108,0,45,2144.0,1492,3859,0.696,1,5,Graduate,Single,0K - 40K,Blue,38,3,3,0,6.8504e-05,0.99993
712591983,0,52,3035.0,1960,4104,0.646,1,5,Graduate,Single,40k − 60K,Blue,41,4,2,3,0.00019764,0.9998
714581358,1,48,1502.0,0,2204,0.0,1,3,Graduate,Single,0K - 40K,Blue,43,3,3,4,0.99814,0.00186317
721448283,1,39,1876.0,1536,2579,0.819,1,1,Graduate,Single,0K - 40K,Blue,26,3,3,1,0.99028,0.00972
716298633,0,56,2086.0,1792,5774,0.859,1,1,Graduate,Single,0K - 40K,Blue,47,5,2,3,0.00017969,0.99982
717776808,0,47,7353.0,1450,2005,0.197,1,4,Graduate,Single,0K - 40K,Blue,39,3,2,3,0.00020077,0.9998
802622733,0,44,3657.0,0,14802,0.0,1,4,Uneducated,Single,40k − 60K,Blue,34,1,3,3,0.0003262,0.99967
714906033,0,47,5145.0,0,1588,0.0,1,2,Graduate,Single,0K - 40K,Blue,36,6,2,2,0.00011382,0.99989
772329183,0,48,5219.0,1081,3481,0.207,0,5,Graduate,Married,40k − 60K,Blue,38,4,4,1,0.00014877,0.99985
716332533,0,38,3509.0,1819,4712,0.518,1,3,Graduate,Married,40k − 60K,Blue,36,6,1,3,0.00010566,0.99989
720054183,0,41,2768.0,2228,5112,0.805,1,2,Graduate,Single,40k − 60K,Blue,25,4,2,2,0.00011382,0.99989
813814008,0,53,2324.0,1576,1272,0.678,1,1,High School,Married,0K - 40K,Blue,48,6,3,2,0.00016413,0.99984
719987733,1,51,5026.0,0,1844,0.0,1,3,Graduate,Single,40k − 60K,Blue,38,3,3,3,0.99711,0.00288892
788769783,0,42,1878.0,1024,4707,0.545,1,4,College,Divorced,0K - 40K,Blue,23,6,1,3,9.4455e-05,0.99991
795823383,0,43,2419.0,0,3888,0.0,1,4,Graduate,Single,0K - 40K,Blue,37,5,1,3,9.7154e-05,0.9999
709343433,0,39,2469.0,1826,3837,0.74,1,2,Graduate,Single,0K - 40K,Blue,26,5,3,3,0.00030251,0.9997
710570058,1,44,3101.0,0,2512,0.0,1,1,Graduate,Single,0K - 40K,Blue,25,3,2,4,0.99675,0.00325077
796330983,0,41,2138.0,1283,4785,0.6,1,4,Graduate,Single,0K - 40K,Blue,35,3,1,4,0.00016574,0.99983
718802283,0,44,8320.0,0,4128,0.0,1,3,Post-Graduate,Divorced,0K - 40K,Blue,31,3,2,1,8.381e-05,0.99992
719913783,0,40,7680.0,1589,13617,0.207,0,3,Graduate,Single,40k − 60K,Blue,27,2,2,3,0.00019864,0.9998
771464808,0,35,2317.0,1301,4161,0.562,1,2,Graduate,Single,0K - 40K,Blue,23,6,3,3,0.00030251,0.9997
714119283,1,42,2516.0,0,2257,0.0,1,2,Graduate,Single,40k − 60K,Blue,34,3,3,3,0.997,0.00299743
710624658,0,36,4066.0,1639,3040,0.403,1,2,Uneducated,Married,0K - 40K,Blue,36,4,2,2,0.00011703,0.99988
717042333,1,53,1473.0,0,2836,0.0,1,2,College,Married,0K - 40K,Blue,44,3,3,3,0.99661,0.00338757
720768258,0,52,2996.0,2147,4724,0.717,1,3,Graduate,Single,0K - 40K,Blue,34,5,2,1,7.1226e-05,0.99993
790000608,0,64,6723.0,968,3838,0.144,1,1,Graduate,Single,0K - 40K,Blue,56,4,1,1,3.1176e-05,0.99997
709328733,0,49,9723.0,2459,1258,0.253,1,2,Uneducated,Married,0K - 40K,Blue,37,6,3,3,0.00031104,0.99969
813427833,0,45,2110.0,844,4812,0.4,1,4,Graduate,Single,0K - 40K,Blue,40,3,2,1,7.1987e-05,0.99993
779122908,0,55,3187.0,1437,4511,0.451,1,3,Graduate,Single,40k − 60K,Blue,37,5,1,2,5.7151e-05,0.99994
718975083,1,47,2473.0,0,2133,0.0,1,4,Graduate,Single,0K - 40K,Blue,40,6,4,3,0.9974,0.00260048
717623583,0,36,3444.0,2441,2668,0.709,1,3,High School,Married,0K - 40K,Blue,27,4,2,4,0.00032942,0.99967
711310908,0,53,2972.0,2160,2552,0.727,1,4,College,Married,0K - 40K,Blue,36,4,1,3,9.4455e-05,0.99991
716947083,0,32,3845.0,1871,14593,0.487,0,3,High School,Single,40k − 60K,Blue,36,2,2,1,6.9242e-05,0.99993
721062408,0,54,6387.0,1597,1294,0.25,0,2,Uneducated,Divorced,40k − 60K,Blue,34,4,3,4,0.00053055,0.99947
714418983,0,43,1438.3,0,4509,0.0,0,5,Graduate,Single,40k − 60K,Blue,33,4,2,1,7.0865e-05,0.99993
711840408,0,64,2492.0,1424,1375,0.571,0,0,College,Married,0K - 40K,Blue,55,5,3,4,0.00043053,0.99957
714373308,0,53,2266.0,0,3634,0.0,1,1,Graduate,Single,0K - 40K,Blue,46,6,4,4,0.00058531,0.99941
717017808,0,62,9065.0,641,4693,0.071,0,0,Uneducated,Single,40k − 60K,Blue,52,6,1,2,4.8595e-05,0.99995
720605808,1,53,1438.3,0,799,0.0,1,1,Graduate,Single,0K - 40K,Blue,36,2,2,3,0.99447,0.00553
719286708,0,50,2434.0,1340,4498,0.551,1,1,Graduate,Single,0K - 40K,Blue,39,4,5,2,0.00018857,0.99981
806179683,0,63,3071.0,2044,4433,0.666,1,1,College,Single,40k − 60K,Blue,56,5,3,2,0.00016415,0.99984
