Attrition_Numeric,Customer_Age_zScore,Credit_Limit_SqR,Total_Revolving_Bal_divMedian,Total_Trans_Amt_log,Avg_Utilization_Ratio_divMedian,Gender,Dependent_count,Education_Level_sorted,Marital_Status_sorted,Income_Category_sorted,Card_Category_sorted,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon
0,-0.7891255345317377,982.5,0.0,8.358900612421644,0.0,F,2,Uneducated,Single,0K - 40K,Blue,27,2,6,2
0,-1.7870774616288654,2222.5,0.8463949843260188,8.589141690728821,1.380681818181818,F,0,Graduate,Single,0K - 40K,Blue,17,1,2,1
0,-0.9138695254188788,2162.5,1.8949843260188088,8.431199478249262,3.176136363636364,F,2,Graduate,Single,0K - 40K,Blue,32,2,1,2
1,-0.0406615892088921,1569.0,0.7727272727272727,8.460411177317253,1.7840909090909092,F,3,Graduate,Single,0K - 40K,Blue,36,4,2,3
0,-0.1654055800960331,1242.0,1.2092476489028212,8.243282523048375,3.5284090909090917,F,4,High School,Married,0K - 40K,Blue,34,6,4,1
0,-0.9138695254188788,1141.5,0.8252351097178683,8.427487278331744,2.619318181818182,M,1,College,Married,0K - 40K,Blue,27,4,2,2
1,-0.4148935618703149,768.0,0.0,7.587310506022615,0.0,F,1,Graduate,Married,0K - 40K,Blue,36,4,2,4
0,-0.0406615892088921,719.15,0.0,8.453614209773367,0.0,F,1,Graduate,Single,0K - 40K,Blue,40,4,2,2
1,0.2088263925653897,2480.0,0.0,7.795646536334594,0.0,F,3,Uneducated,Married,0K - 40K,Blue,41,5,3,2
0,-2.286053425177429,1471.5,1.402037617554859,7.85979918056211,3.4545454545454546,M,0,Graduate,Married,0K - 40K,Blue,18,5,1,3
0,-1.1633575071931606,4830.5,0.0,7.946263643580541,0.0,F,1,Graduate,Single,0K - 40K,Blue,32,6,3,3
0,0.0840824016782487,1024.5,1.1442006269592475,8.164510268747042,4.051136363636363,F,3,Graduate,Single,0K - 40K,Blue,36,5,1,3
0,0.9572903378882354,1222.0,1.0289968652037618,8.435766192720509,3.051136363636364,F,4,College,Married,0K - 40K,Blue,41,1,5,2
0,0.0840824016782487,1555.5,1.207680250783699,8.42726848388825,2.8125,F,5,Graduate,Married,0K - 40K,Blue,42,5,1,2
0,-1.9118214525160064,2695.5,0.0,7.58629630715272,0.0,F,0,Uneducated,Single,0K - 40K,Blue,36,4,2,0
0,-0.539637552757456,1270.5,1.0956112852664577,8.454892165218858,3.1250000000000004,F,5,Graduate,Married,0K - 40K,Blue,37,5,2,3
0,-0.4148935618703149,868.0,1.1857366771159874,8.149601735736155,4.954545454545455,F,2,Uneducated,Single,0K - 40K,Blue,36,5,2,4
0,-1.1633575071931606,3519.0,1.4114420062695925,7.757478766584179,1.4545454545454546,F,3,Uneducated,Single,0K - 40K,Blue,29,4,4,2
0,1.8304982740982216,1301.0,1.1293103448275863,8.484256691169973,3.1477272727272734,F,2,Graduate,Single,0K - 40K,Blue,45,2,2,3
0,1.331522310549658,3128.0,1.1990595611285266,7.395721608602045,1.3920454545454546,F,2,Graduate,Married,0K - 40K,Blue,44,3,4,4
1,-0.9138695254188788,1832.0,0.0,7.2991214627108,0.0,F,5,Graduate,Married,0K - 40K,Blue,36,3,3,3
0,1.2067783196625173,1516.5,0.0,8.501267040865978,0.0,F,0,Graduate,Single,0K - 40K,Blue,36,5,4,2
0,1.2067783196625173,1844.0,0.4749216300940438,9.588502797556336,0.931818181818182,F,1,Graduate,Single,0K - 40K,Blue,50,4,1,4
0,0.0840824016782487,2772.0,0.927899686520376,7.197435354096591,1.215909090909091,F,2,Doctorate,Married,0K - 40K,Blue,35,3,2,2
0,-0.290149570983174,719.15,0.700626959247649,8.452547997922705,3.534090909090909,F,3,Uneducated,Single,0K - 40K,Blue,32,2,2,1
0,-1.6623334707417243,719.15,0.5846394984326019,8.392763113038061,2.9488636363636367,F,2,High School,Single,40k − 60K,Blue,28,3,2,3
0,-0.0406615892088921,1322.0,1.188871473354232,8.479491324232226,3.261363636363636,F,2,Doctorate,Married,0K - 40K,Blue,33,2,3,1
0,1.2067783196625173,1398.0,0.0,8.419800845407588,0.0,F,4,Graduate,Married,0K - 40K,Blue,36,3,5,2
0,-0.7891255345317377,1548.5,1.887931034482759,8.439015410352214,4.420454545454546,F,2,Graduate,Married,40k − 60K,Blue,32,6,2,2
0,-0.290149570983174,895.5,1.0297805642633229,8.538758969330798,4.170454545454546,F,4,Graduate,Divorced,0K - 40K,Blue,30,4,3,2
0,0.3335703834525306,1467.0,1.865987460815047,8.130353547431238,4.613636363636364,F,2,Uneducated,Single,0K - 40K,Blue,37,5,1,4
0,0.3335703834525306,3691.0,1.0391849529780564,8.474703139795285,1.0227272727272727,F,4,Graduate,Single,40k − 60K,Blue,39,6,2,3
1,-2.161309434290288,1630.5,1.9725705329153604,7.808323050391055,4.386363636363637,F,0,College,Married,0K - 40K,Blue,19,2,1,2
0,0.9572903378882354,1014.0,0.0,8.301521654940728,0.0,F,4,Graduate,Married,0K - 40K,Blue,41,3,1,3
0,2.204730246759645,2576.0,0.7429467084639498,8.31238059678675,1.0454545454545454,F,1,Graduate,Single,40k − 60K,Blue,56,5,2,4
0,0.4583143743396716,719.15,0.0,8.242756345714477,0.0,F,0,Graduate,Married,0K - 40K,Blue,36,3,3,3
0,-1.2881014980803016,2875.0,1.1920062695924765,7.675546002537848,1.5056818181818183,F,3,Uneducated,Single,0K - 40K,Blue,36,5,2,4
0,1.0820343287753762,1108.0,0.8103448275862069,7.339537695407674,2.6534090909090917,F,2,Graduate,Married,0K - 40K,Blue,42,5,3,3
0,0.8325463470010944,3360.5,0.8738244514106583,8.220941168281389,0.9431818181818182,F,4,Graduate,Single,0K - 40K,Blue,34,6,2,2
0,1.4562663014367991,1801.5,1.1481191222570533,9.563458999712138,2.3125,F,3,Graduate,Married,0K - 40K,Blue,48,2,1,2
0,0.4583143743396716,1209.5,1.865203761755486,8.318498320504338,5.590909090909091,M,2,Uneducated,Single,0K - 40K,Blue,40,4,3,5
0,0.5830583652268125,2166.5,1.4482758620689655,8.941545475242885,2.4204545454545454,F,3,Graduate,Single,0K - 40K,Blue,46,3,2,2
1,-0.0406615892088921,900.5,0.2476489028213166,7.719573989259581,0.9943181818181818,F,3,High School,Married,0K - 40K,Blue,39,3,3,0
0,-1.2881014980803016,1132.5,1.0540752351097178,8.296297112642508,3.375,F,3,Graduate,Single,40k − 60K,Blue,18,4,3,3
0,-0.4148935618703149,1286.5,1.2852664576802508,8.317277766221235,3.619318181818182,F,2,Uneducated,Single,0K - 40K,Blue,36,3,1,4
0,-0.1654055800960331,1294.5,1.6081504702194358,8.326758814511733,4.505681818181818,F,3,High School,Single,0K - 40K,Blue,36,3,2,2
0,-0.539637552757456,4889.0,1.688087774294671,8.135346948906706,1.25,F,3,Doctorate,Married,0K - 40K,Blue,36,4,2,1
0,-1.2881014980803016,2412.0,1.9725705329153604,7.323830566202317,2.9659090909090917,F,3,Graduate,Married,0K - 40K,Blue,28,4,3,2
1,-0.290149570983174,821.5,0.0,7.469654172932128,0.0,M,3,Graduate,Single,40k − 60K,Blue,38,5,2,2
1,-0.1654055800960331,1705.5,1.1536050156739812,7.653494909661253,2.4545454545454546,F,4,Graduate,Married,0K - 40K,Blue,39,3,2,2
0,-0.290149570983174,1042.0,1.1504702194357366,7.0317412587631285,4.0,F,2,Uneducated,Single,0K - 40K,Blue,20,6,3,3
0,0.8325463470010944,910.0,0.7123824451410659,8.447843113281444,2.835227272727273,F,2,Graduate,Single,0K - 40K,Blue,36,5,2,2
0,0.0840824016782487,889.0,0.6442006269592476,8.340217320947035,2.6250000000000004,F,5,Graduate,Married,0K - 40K,Blue,42,1,2,1
0,0.3335703834525306,2857.0,0.6802507836990596,8.373553741214627,0.8636363636363636,F,1,Graduate,Married,0K - 40K,Blue,31,5,2,1
0,1.955242264985363,1308.0,0.627742946708464,8.445697189711167,1.7386363636363638,F,0,Graduate,Single,0K - 40K,Blue,53,5,2,2
0,-0.4148935618703149,1312.0,0.8753918495297806,8.27614021955846,2.4204545454545454,F,4,Graduate,Married,0K - 40K,Blue,32,6,3,1
0,1.331522310549658,1514.5,1.7351097178683386,8.465899897028686,4.153409090909091,F,3,High School,Single,0K - 40K,Blue,53,1,3,2
0,-0.290149570983174,4498.5,0.554858934169279,8.42463920980563,0.4488636363636364,M,3,High School,Single,40k − 60K,Blue,34,5,3,1
1,0.9572903378882354,719.15,0.0,7.645875825184813,0.0,F,4,High School,Single,40k − 60K,Blue,36,3,3,4
1,-0.290149570983174,947.5,0.0,7.812782818577581,0.0,F,1,High School,Single,0K - 40K,Blue,36,2,3,3
0,0.3335703834525306,1630.5,0.6379310344827587,8.463581421967588,1.4204545454545456,F,3,Graduate,Single,0K - 40K,Blue,42,5,3,3
0,-0.290149570983174,1621.0,0.6261755485893417,7.261225091971921,1.3977272727272727,F,1,Graduate,Married,0K - 40K,Blue,38,5,2,4
0,-0.290149570983174,742.0,0.6935736677115988,8.480321716640333,3.386363636363636,F,1,Graduate,Single,40k − 60K,Blue,36,3,4,2
0,0.0840824016782487,1989.5,1.0336990595611286,8.433376705323127,1.8806818181818183,F,3,Post-Graduate,Married,40k − 60K,Blue,36,6,1,2
0,0.3335703834525306,1277.5,1.4224137931034482,8.423321975806166,4.034090909090909,F,2,Graduate,Single,0K - 40K,Blue,41,5,3,2
0,-0.7891255345317377,1562.5,1.5995297805642634,8.382975849296429,3.710227272727273,F,3,Doctorate,Married,0K - 40K,Blue,30,6,3,2
0,-2.036565443403147,2434.0,0.85423197492163,7.9748769005588755,1.272727272727273,F,0,Graduate,Single,0K - 40K,Blue,17,3,2,1
1,0.8325463470010944,849.5,0.0,7.832014180505469,0.0,F,2,Uneducated,Single,40k − 60K,Blue,47,1,2,3
1,-2.036565443403147,2101.5,0.780564263322884,8.894533135798554,1.3465909090909092,F,0,Graduate,Divorced,0K - 40K,Blue,18,5,1,1
0,-0.0406615892088921,1195.5,1.2735109717868338,8.942330199321866,3.863636363636364,F,3,Graduate,Divorced,0K - 40K,Blue,36,3,2,2
0,-0.6643815436445969,1235.0,1.2272727272727273,8.519390774959724,3.6022727272727275,F,4,Graduate,Single,0K - 40K,Blue,36,2,3,2
0,-0.290149570983174,1053.5,0.0,8.295798110636145,0.0,F,4,Graduate,Married,0K - 40K,Blue,36,4,1,4
1,1.2067783196625173,1401.0,1.768025078369906,7.771067086065406,4.573863636363637,F,1,Post-Graduate,Married,0K - 40K,Blue,36,6,2,2
0,0.2088263925653897,1048.5,0.9835423197492164,8.340217320947035,3.397727272727273,F,3,High School,Married,0K - 40K,Blue,40,1,2,1
0,2.079986255872504,2423.5,1.4545454545454546,8.457867725331422,2.176136363636364,F,0,Graduate,Single,0K - 40K,Blue,36,6,1,1
0,-0.9138695254188788,3102.5,1.9725705329153604,7.093404625868766,2.306818181818182,F,2,Post-Graduate,Single,0K - 40K,Blue,27,4,2,2
0,0.8325463470010944,1295.0,1.225705329153605,7.080026499922591,3.431818181818182,F,1,Graduate,Married,0K - 40K,Blue,39,5,2,4
1,0.3335703834525306,1773.5,1.9725705329153604,7.906547232368036,4.034090909090909,F,0,Doctorate,Married,0K - 40K,Blue,40,3,4,4
1,-0.1654055800960331,719.15,0.0,7.699389406256737,0.0,F,4,Graduate,Single,0K - 40K,Blue,40,5,4,3
0,1.705754283211081,719.15,0.5078369905956113,7.144407180321139,2.5625,F,0,Doctorate,Married,0K - 40K,Blue,45,5,2,4
0,-0.539637552757456,719.15,0.0,8.331827004436057,0.0,F,1,Graduate,Married,0K - 40K,Blue,37,3,3,0
0,-0.7891255345317377,1019.0,0.6214733542319749,8.164225652265827,2.210227272727273,F,5,Uneducated,Married,0K - 40K,Blue,24,6,1,1
1,1.955242264985363,1903.5,1.9725705329153604,7.461065514354283,3.755681818181819,F,1,High School,Married,40k − 60K,Blue,56,3,5,1
0,-1.1633575071931606,1143.0,0.0,8.556221578383715,0.0,F,4,Graduate,Single,0K - 40K,Blue,36,3,3,3
0,0.5830583652268125,1336.5,0.9992163009404388,8.323365694436081,2.710227272727273,F,2,Graduate,Single,0K - 40K,Blue,39,5,2,4
0,1.0820343287753762,1319.0,1.115203761755486,8.331586243630754,3.0625000000000004,F,4,Graduate,Single,0K - 40K,Blue,44,1,2,1
0,-0.7891255345317377,788.5,1.0078369905956113,8.146998697389993,4.630681818181818,F,4,Graduate,Married,0K - 40K,Blue,36,5,5,1
0,0.3335703834525306,1318.0,1.4420062695924765,8.30795254527102,3.965909090909091,F,1,Graduate,Married,0K - 40K,Blue,40,5,1,3
0,0.3335703834525306,1318.0,0.9851097178683386,8.872907674259846,2.710227272727273,F,4,Graduate,Single,0K - 40K,Blue,36,1,1,3
0,1.955242264985363,2024.5,0.0,8.294799358992574,0.0,M,0,Graduate,Divorced,40k − 60K,Blue,36,6,3,2
0,-0.7891255345317377,1312.5,1.249216300940439,7.8160138391590275,3.4488636363636367,F,4,Graduate,Single,40k − 60K,Blue,27,2,2,2
0,-0.7891255345317377,2356.0,0.0,8.346642090221199,0.0,F,1,High School,Married,0K - 40K,Blue,36,6,3,2
1,1.58101029232394,7229.0,1.5807210031347962,9.070618428801046,0.7954545454545455,M,0,Uneducated,Single,40k − 60K,Blue,52,1,2,2
1,-0.0406615892088921,1440.5,1.9200626959247649,7.803843303538772,4.829545454545455,F,4,Graduate,Single,0K - 40K,Blue,36,2,3,3
1,0.5830583652268125,832.5,1.1920062695924765,7.964850887447313,5.193181818181818,F,1,High School,Married,0K - 40K,Blue,43,4,3,3
0,1.331522310549658,1772.5,1.1332288401253918,8.213652703029998,2.3181818181818183,F,4,Uneducated,Single,0K - 40K,Blue,51,5,3,3
0,0.4583143743396716,719.15,0.0,8.469052816088302,0.0,F,1,Graduate,Married,0K - 40K,Blue,36,4,2,3
0,-0.7891255345317377,823.5,0.938871473354232,8.35983738064003,4.130681818181818,F,3,Graduate,Single,0K - 40K,Blue,28,3,1,4
0,-1.0386135163060195,1930.0,0.920846394984326,9.580109215426074,1.7272727272727273,F,2,Graduate,Single,0K - 40K,Blue,26,1,2,1
0,-0.9138695254188788,4560.5,1.1175548589341693,8.321664807135,0.8863636363636365,M,2,Uneducated,Single,40k − 60K,Blue,25,4,1,3
0,-0.9138695254188788,719.15,0.6731974921630094,8.391403185357937,3.3920454545454546,F,2,Graduate,Married,0K - 40K,Blue,34,4,5,2
0,-0.0406615892088921,719.15,0.0,8.36240897761537,0.0,F,3,College,Married,0K - 40K,Blue,40,6,4,2
0,-0.6643815436445969,1812.0,1.286050156739812,9.669283053862491,2.5738636363636367,F,2,Graduate,Single,0K - 40K,Blue,21,2,3,3
0,-1.5375894798545835,719.15,0.0,8.439447842791385,0.0,F,4,Graduate,Single,0K - 40K,Blue,28,3,2,3
0,-0.290149570983174,1137.5,0.9913793103448276,8.635153989049803,3.1590909090909096,F,2,Uneducated,Married,0K - 40K,Blue,28,2,2,0
0,2.3294742376467856,3849.5,1.377742946708464,8.537583881063972,1.2954545454545456,F,0,Uneducated,Single,0K - 40K,Blue,54,6,5,2
0,-1.1633575071931606,1545.5,0.0,7.85243908535751,0.0,M,0,High School,Divorced,40k − 60K,Blue,36,3,1,5
1,-1.7870774616288654,866.0,0.0,7.8156105320351905,0.0,F,0,Graduate,Divorced,0K - 40K,Blue,36,6,3,3
0,0.5830583652268125,1492.0,1.968652037617555,9.023528749909364,4.784090909090909,F,4,Graduate,Divorced,0K - 40K,Blue,36,2,3,2
0,-1.6623334707417243,1415.5,0.914576802507837,8.40290404501411,2.340909090909091,F,3,High School,Married,0K - 40K,Blue,21,2,1,3
1,0.3335703834525306,3092.0,0.0,7.470793774195062,0.0,F,3,Graduate,Married,0K - 40K,Blue,37,4,2,1
0,0.5830583652268125,896.0,0.7750783699059561,8.039802343736485,3.1363636363636367,F,3,Graduate,Single,0K - 40K,Blue,46,4,1,3
0,-2.535541406951711,1258.0,1.8636363636363635,8.465057436995709,5.369318181818182,F,0,Graduate,Married,0K - 40K,Blue,20,2,2,2
1,1.331522310549658,807.5,0.7445141065830722,7.701652362642226,3.340909090909091,F,2,Doctorate,Married,0K - 40K,Blue,36,1,3,3
0,0.8325463470010944,1379.5,1.7421630094043887,7.646353722445999,4.579545454545455,F,3,Graduate,Married,0K - 40K,Blue,47,5,6,2
1,-0.6643815436445969,2827.5,0.9043887147335424,7.691200097522863,1.1590909090909092,F,3,Graduate,Single,40k − 60K,Blue,31,4,3,2
0,-1.4128454889674424,3052.0,1.25,9.631678829240638,1.4829545454545456,M,3,Uneducated,Single,0K - 40K,Blue,21,5,2,1
0,-0.4148935618703149,1124.0,1.452194357366771,8.95402775927046,4.681818181818182,F,2,Graduate,Married,0K - 40K,Blue,30,1,3,2
0,0.4583143743396716,1264.0,1.323667711598746,8.359134886757962,3.795454545454546,F,2,Graduate,Single,0K - 40K,Blue,36,3,2,2
1,-0.539637552757456,2152.0,0.0,7.488852955733459,0.0,F,4,Doctorate,Married,0K - 40K,Blue,24,3,2,3
1,-0.290149570983174,3611.0,0.0,6.824373670043086,0.0,F,3,Doctorate,Married,0K - 40K,Blue,38,6,1,3
0,1.331522310549658,2721.5,1.4804075235109715,8.392989587956931,1.9715909090909087,F,2,Graduate,Single,0K - 40K,Blue,46,5,2,2
1,-0.539637552757456,6876.5,1.9725705329153604,8.91784674252718,1.0397727272727273,F,4,Graduate,Single,40k − 60K,Blue,30,6,3,3
1,0.5830583652268125,741.5,0.0,7.832014180505469,0.0,F,4,Graduate,Single,0K - 40K,Blue,44,5,3,3
0,-1.0386135163060195,5604.5,0.9130094043887148,8.4368504387337,0.5909090909090909,M,2,Graduate,Divorced,40k − 60K,Blue,28,3,3,4
0,-0.1654055800960331,1339.5,1.2210031347962382,8.467162257810672,3.3068181818181817,F,5,Graduate,Single,0K - 40K,Blue,36,4,2,0
0,1.2067783196625173,1267.5,1.3315047021943571,8.411165786770708,3.806818181818182,F,3,Post-Graduate,Single,0K - 40K,Blue,36,4,3,0
0,1.4562663014367991,3339.5,0.945924764890282,7.407924322559599,1.0284090909090908,F,0,Post-Graduate,Married,0K - 40K,Blue,39,5,3,3
0,-1.4128454889674424,1429.0,0.9804075235109718,7.952966790923131,2.488636363636364,F,3,Uneducated,Single,0K - 40K,Blue,23,3,2,2
0,0.9572903378882354,1341.5,1.3095611285266455,7.24850407237061,3.5397727272727275,F,2,Graduate,Married,0K - 40K,Blue,45,5,2,4
0,-0.9138695254188788,4293.5,1.037617554858934,9.088624613292088,0.875,F,4,Doctorate,Married,0K - 40K,Blue,27,2,1,1
0,1.2067783196625173,719.15,0.0,8.236950048061455,0.0,F,3,Graduate,Married,0K - 40K,Blue,41,5,4,1
0,-1.2881014980803016,1342.0,1.1551724137931034,7.76046702921342,3.119318181818182,F,2,Uneducated,Single,0K - 40K,Blue,30,6,2,3
0,-1.2881014980803016,1468.5,1.6920062695924765,7.828436359157585,4.176136363636364,F,3,Graduate,Single,0K - 40K,Blue,31,3,2,3
0,-0.539637552757456,1398.5,1.5227272727272727,8.50045386741194,3.948863636363636,F,3,Graduate,Married,0K - 40K,Blue,23,4,2,3
0,0.7078023561139535,3132.5,1.3142633228840126,9.00724451596575,1.522727272727273,F,2,Post-Graduate,Single,0K - 40K,Blue,34,3,3,3
0,-0.290149570983174,1242.5,1.1669278996865204,8.215276958936633,3.403409090909091,F,2,High School,Married,0K - 40K,Blue,32,4,2,3
0,-0.290149570983174,1284.0,1.469435736677116,8.355614995760183,4.1477272727272725,F,2,Uneducated,Single,0K - 40K,Blue,37,5,2,3
0,0.8325463470010944,1617.0,1.1865203761755485,9.532641238823578,2.6590909090909096,M,1,Graduate,Single,40k − 60K,Blue,45,1,2,1
0,0.8325463470010944,1063.0,0.9851097178683386,8.375629627094451,3.3579545454545454,F,1,Uneducated,Single,0K - 40K,Blue,43,6,2,3
1,1.955242264985363,946.0,1.2570532915360502,7.365812837209472,4.818181818181818,F,1,Graduate,Single,0K - 40K,Blue,55,3,3,3
0,-0.4148935618703149,1028.5,1.002351097178683,8.371242135931933,3.534090909090909,F,5,Uneducated,Single,0K - 40K,Blue,36,4,3,2
0,0.5830583652268125,878.5,0.0,8.422882511944996,0.0,F,2,Graduate,Single,0K - 40K,Blue,45,5,1,0
0,-0.0406615892088921,3510.0,1.3981191222570533,9.73725585689112,1.4431818181818183,F,3,Uneducated,Single,40k − 60K,Blue,36,3,2,2
0,-1.9118214525160064,4548.0,0.0,7.748460023899697,0.0,M,1,College,Single,40k − 60K,Blue,22,4,1,3
0,1.331522310549658,3613.0,1.323667711598746,8.153061946801051,1.3295454545454548,F,3,Post-Graduate,Single,40k − 60K,Blue,51,5,4,5
0,0.0840824016782487,4973.5,1.9561128526645768,9.58713161949974,1.4261363636363638,F,3,Graduate,Divorced,0K - 40K,Blue,41,1,1,3
0,0.7078023561139535,3448.5,0.5015673981191222,7.930565854233965,0.5284090909090909,F,2,Uneducated,Married,0K - 40K,Blue,43,3,3,3
0,0.0840824016782487,719.15,0.6050156739811913,7.718685495198466,3.051136363636364,F,3,Doctorate,Married,0K - 40K,Blue,36,4,3,4
0,0.5830583652268125,794.0,1.1802507836990597,8.446770727119691,5.386363636363637,F,2,Graduate,Single,0K - 40K,Blue,36,2,2,2
0,1.58101029232394,719.15,0.0,8.332067707289548,0.0,F,0,Graduate,Married,0K - 40K,Blue,36,4,1,2
0,-0.290149570983174,719.15,0.0,8.182000136293405,0.0,F,1,Graduate,Single,0K - 40K,Blue,31,6,3,1
0,-2.286053425177429,1909.0,0.457680250783699,7.988542982737695,0.8693181818181819,F,0,Graduate,Divorced,0K - 40K,Blue,23,5,1,3
0,1.0820343287753762,3197.0,0.0,8.151909872940905,0.0,F,2,High School,Single,0K - 40K,Blue,36,2,1,2
0,-0.4148935618703149,1924.5,1.0039184952978055,8.978408314628894,1.8920454545454548,F,3,Graduate,Single,0K - 40K,Blue,36,2,2,2
0,-1.4128454889674424,1094.5,1.4365203761755485,8.41847721847708,4.755681818181818,F,1,High School,Single,0K - 40K,Blue,26,3,3,2
0,-2.036565443403147,1275.0,1.2719435736677116,7.533693709848633,3.613636363636364,M,0,Graduate,Married,0K - 40K,Blue,36,3,3,2
1,-1.2881014980803016,833.0,0.6371473354231975,7.871692664323645,2.772727272727273,F,2,Graduate,Married,0K - 40K,Blue,23,4,2,2
0,-0.1654055800960331,1401.5,0.0,8.115819701211327,0.0,F,2,Graduate,Divorced,0K - 40K,Blue,36,6,6,3
0,1.705754283211081,1171.5,1.6191222570532915,8.488382109562117,5.011363636363637,F,2,Graduate,Married,0K - 40K,Blue,36,6,3,2
1,-0.539637552757456,964.5,1.311128526645768,6.75343791859778,4.926136363636364,F,2,Graduate,Married,0K - 40K,Blue,23,3,3,3
0,-1.4128454889674424,1332.0,0.0,8.270269111436624,0.0,F,3,Graduate,Single,0K - 40K,Blue,27,3,3,3
0,0.7078023561139535,831.5,0.0,8.491875383431948,0.0,F,1,Doctorate,Married,0K - 40K,Blue,39,3,1,1
0,-0.7891255345317377,3793.5,0.0,8.057377488557991,0.0,F,4,Graduate,Single,0K - 40K,Blue,36,6,3,4
0,1.2067783196625173,1332.5,1.445141065830721,7.539027055823995,3.9318181818181817,F,2,Graduate,Married,0K - 40K,Blue,45,4,3,3
0,-0.4148935618703149,760.5,0.0,8.492900498847193,0.0,F,3,Uneducated,Single,0K - 40K,Blue,38,6,1,2
1,0.9572903378882354,719.15,0.6332288401253918,6.558197802812269,3.193181818181819,F,1,Graduate,Married,0K - 40K,Blue,40,2,3,1
1,0.9572903378882354,928.5,0.0,7.80954132465341,0.0,F,3,Graduate,Single,0K - 40K,Blue,36,2,3,3
0,0.9572903378882354,745.5,1.0572100313479624,8.381373468273702,5.142045454545455,F,4,Graduate,Married,0K - 40K,Blue,41,3,2,0
0,-1.9118214525160064,1426.5,1.536833855799373,7.89989532313973,3.9034090909090913,F,2,Uneducated,Divorced,0K - 40K,Blue,19,6,2,0
0,0.2088263925653897,2862.0,0.4561128526645768,8.414052432496725,0.5795454545454546,F,3,Graduate,Single,40k − 60K,Blue,33,4,2,3
0,2.204730246759645,854.5,0.70141065830721,7.422373700986824,2.9772727272727275,M,1,Graduate,Married,0K - 40K,Blue,52,6,4,3
1,1.0820343287753762,719.15,0.0,6.786716950605081,0.0,F,2,Graduate,Married,0K - 40K,Blue,43,2,4,3
0,0.5830583652268125,1724.5,1.252351097178683,7.425953657077541,2.6306818181818183,F,5,Post-Graduate,Married,0K - 40K,Blue,44,5,1,1
0,-1.4128454889674424,1079.0,1.018025078369906,8.506334448081361,3.4204545454545454,F,1,Graduate,Married,0K - 40K,Blue,36,3,1,2
0,0.9572903378882354,1401.0,1.7390282131661443,8.68676717538769,4.500000000000001,F,4,Post-Graduate,Married,0K - 40K,Blue,49,3,3,2
0,-0.290149570983174,719.15,0.5391849529780565,8.344742754417545,2.715909090909091,F,3,High School,Married,0K - 40K,Blue,31,6,2,5
0,0.2088263925653897,2649.0,0.0,8.483429561263428,0.0,F,3,Graduate,Married,0K - 40K,Blue,40,2,3,1
0,-0.4148935618703149,719.15,0.0,8.39660622842712,0.0,F,4,Graduate,Single,0K - 40K,Blue,36,5,3,2
